route_index,trip_id,physical_vehicle_id,vehicle_type,service_node_sequence,customer_sequence,depart_min,depart_time,return_min,return_time,total_weight_kg,total_volume_m3,total_distance_km,fixed_cost,energy_cost,carbon_cost,penalty_cost,total_cost
56,T0046,F1-011,F1,134->131->120,83->80->71,853.9898116740837,14:14,1305.6121059993168,21:46,2966.7158,9.717839999999999,147.4181406640035,0.0,327.57323412909545,71.26332033671801,52.12752850243665,450.9640829682501
57,T0057,F1-012,F1,126,75,853.9898116740837,14:14,1080.230895331026,18:00,1508.7203,3.92876,136.9422851523582,0.0,294.6951631062839,64.11071974778034,0.0,358.8058828540643
58,T0058,F1-013,F1,85,57,853.9898116740837,14:14,957.8228636951484,15:58,2203.217666666667,5.638176666666666,60.3135829832696,0.0,134.4940751210037,29.259088839234913,0.0,163.75316396023862
59,T0038,E1-004,E1,8,7,858.6164298779064,14:19,1066.209486451632,17:46,2487.7442666666666,6.078013333333334,124.4054541356592,0.0,78.89587967274927,15.666123911848052,77.31761290767423,171.87961649227157
60,T0039,E1-001,E1,9->142,7->91,882.0845716541821,14:42,1177.7689039661946,19:38,2558.1792666666665,6.469033333333334,156.79570646545028,0.0,97.21665281768895,19.30402621346367,107.86818353451149,224.3888625656641
61,T0059,F1-019,F1,86,57,882.4313328610082,14:42,994.7815730567776,16:35,2203.217666666667,5.638176666666666,60.3135829832696,0.0,135.37083910899088,29.44982821115504,0.0,164.82066732014593
62,T0060,F1-020,F1,143,92,882.4313328610082,14:42,951.8220635852949,15:52,1524.5124999999998,3.82045,34.9674723950948,0.0,75.00705300453356,16.317730171045405,0.0,91.32478317557897
63,T0085,F1-031,F1,74->1,54->2,885.3466808910598,14:45,1215.7785541809997,20:16,2487.7761,6.60081,176.2148227455297,400.0,409.58894490192785,89.10577893986684,1.660164546069988,900.3548883878645
64,T0086,F1-032,F1,75->21->36,54->19->34,885.3466808910598,14:45,1360.9549427152056,22:41,2846.3081,8.15277,225.3221539320014,400.0,523.0239221936059,113.78347626644211,55.45647963858244,1092.2638780986304
65,T0065,F1-015,F1,53,45,890.3142813899766,14:50,1048.4485791589905,17:28,2899.9628,9.206685,84.711665689376,0.0,198.71661023850086,43.23065493828517,0.0,241.94726517678603
66,T0061,E1-009,E1,18,12,894.6260939697497,14:55,1028.982859951411,17:09,1726.8416000000002,4.3995500000000005,69.2528374292132,0.0,42.18287538899127,8.376130103917689,0.24501222701398245,50.80401771992294
67,T0066,F1-006,F1,54,45,897.4225143388865,14:57,1059.5526831724005,17:40,2899.9628,9.206685,84.711665689376,0.0,199.15748368194951,43.32656663727353,0.0,242.48405031922306
68,T0067,F1-007,F1,116,69,897.4225143388865,14:57,1115.168429735125,18:35,2288.8859,6.06402,117.5249561613834,0.0,266.93290392022254,58.07106032656038,0.0,325.0039642467829
69,T0068,F1-008,F1,102,63,897.4225143388865,14:57,1075.9053507944664,17:56,2897.6633333333334,7.92595,94.3597395863948,0.0,221.82986788565574,48.25892743470399,0.0,270.08879532035974
70,T0076,F1-016,F1,60,48,905.3581825821382,15:05,1046.6418174178618,17:27,2866.2425333333335,6.516393333333333,71.557344553077,0.0,168.0494861653913,36.559044260330296,0.0,204.6085304257216
71,T0069,F1-003,F1,103,63,914.2402052955052,15:14,1094.171967306344,18:14,2897.6633333333334,7.92595,94.3597395863948,0.0,221.98969575530117,48.29369787223244,0.0,270.2833936275336
72,T0079,E1-010,E1,32,31,919.8329656783652,15:20,1118.167034321635,18:38,2257.2069333333334,5.148423333333334,105.2171004995292,0.0,65.8751445709429,13.080634652150946,0.0,78.95577922309384
73,T0080,F1-030,F1,33,31,919.8329656783652,15:20,1118.167034321635,18:38,2257.2069333333334,5.148423333333334,105.2171004995292,400.0,238.6748093444462,51.92353227466465,0.0,690.5983416191109
