angle_rad,x_km,y_km,boundary_type
2.7576202181510405,-9.271838545667872,3.7460659341591223,green_zone_radius_10km
2.775073510670984,-9.335804264972017,3.5836794954530022,green_zone_radius_10km
2.792526803190927,-9.396926207859083,3.420201433256689,green_zone_radius_10km
2.8099800957108707,-9.455185755993169,3.2556815445715657,green_zone_radius_10km
2.827433388230814,-9.510565162951535,3.090169943749475,green_zone_radius_10km
2.8448866807507573,-9.563047559630355,2.923717047227366,green_zone_radius_10km
2.8623399732707004,-9.612616959383189,2.756373558169992,green_zone_radius_10km
2.8797932657906435,-9.659258262890681,2.58819045102521,green_zone_radius_10km
2.897246558310587,-9.702957262759965,2.4192189559966772,green_zone_radius_10km
2.91469985083053,-9.743700647852352,2.249510543438652,green_zone_radius_10km
2.9321531433504737,-9.781476007338057,2.079116908177593,green_zone_radius_10km
2.949606435870417,-9.81627183447664,1.9080899537654497,green_zone_radius_10km
2.9670597283903604,-9.84807753012208,1.7364817766693028,green_zone_radius_10km
2.9845130209103035,-9.876883405951377,1.5643446504023097,green_zone_radius_10km
3.001966313430247,-9.902680687415703,1.3917310096006532,green_zone_radius_10km
3.01941960595019,-9.92546151641322,1.2186934340514755,green_zone_radius_10km
3.036872898470133,-9.945218953682733,1.0452846326765373,green_zone_radius_10km
3.0543261909900767,-9.961946980917455,0.8715574274765819,green_zone_radius_10km
3.07177948351002,-9.975640502598242,0.6975647374412552,green_zone_radius_10km
3.0892327760299634,-9.986295347545738,0.523359562429438,green_zone_radius_10km
3.1066860685499065,-9.993908270190957,0.3489949670250114,green_zone_radius_10km
3.12413936106985,-9.998476951563912,0.17452406437283438,green_zone_radius_10km
3.141592653589793,-10.0,1.2246467991473533e-15,green_zone_radius_10km
3.1590459461097367,-9.998476951563912,-0.17452406437283635,green_zone_radius_10km
3.1764992386296798,-9.993908270190957,-0.348994967025009,green_zone_radius_10km
3.193952531149623,-9.986295347545738,-0.5233595624294356,green_zone_radius_10km
3.2114058236695664,-9.975640502598242,-0.6975647374412528,green_zone_radius_10km
3.2288591161895095,-9.961946980917455,-0.8715574274765794,green_zone_radius_10km
3.246312408709453,-9.945218953682733,-1.045284632676535,green_zone_radius_10km
3.263765701229396,-9.925461516413222,-1.218693434051473,green_zone_radius_10km
3.2812189937493397,-9.902680687415703,-1.3917310096006552,green_zone_radius_10km
3.2986722862692828,-9.876883405951379,-1.5643446504023073,green_zone_radius_10km
3.3161255787892263,-9.84807753012208,-1.7364817766693048,green_zone_radius_10km
3.3335788713091694,-9.81627183447664,-1.9080899537654472,green_zone_radius_10km
3.351032163829113,-9.781476007338055,-2.0791169081775953,green_zone_radius_10km
3.368485456349056,-9.743700647852352,-2.2495105434386495,green_zone_radius_10km
3.385938748868999,-9.702957262759965,-2.419218955996675,green_zone_radius_10km
