iteration,current_cost,current_score,best_cost,best_score,candidate_cost,candidate_score,candidate_late_stop_count,candidate_max_late_min,candidate_return_after_midnight_count,accepted,destroy_operator,repair_operator
13,60151.04498380595,72137.30757182089,57892.027321017355,1070812.60251948,60151.04498380595,72137.30757182089,18,182.4333547264314,0,True,time_penalty_remove,greedy_insert
14,60151.04498380595,72137.30757182089,57892.027321017355,1070812.60251948,59978.94801395985,77950.17036511331,26,266.7254541700411,0,False,midnight_route_remove,time_oriented_insert
15,60151.04498380595,72137.30757182089,57892.027321017355,1070812.60251948,60151.04498380595,72137.30757182089,18,182.4333547264314,0,True,time_penalty_remove,greedy_insert
16,60486.85454226604,76562.57781326174,57892.027321017355,1070812.60251948,60486.85454226604,76562.57781326174,24,201.00000000182195,0,True,random_remove,greedy_insert
17,59239.94041815407,76150.79533566446,57892.027321017355,1070812.60251948,59239.94041815407,76150.79533566446,24,221.53388710556715,0,True,random_remove,greedy_insert
18,59239.94041815407,76150.79533566446,57892.027321017355,1070812.60251948,59898.97775616276,78063.4289334043,26,221.53388710556715,0,False,midnight_route_remove,time_oriented_insert
19,59239.94041815407,76150.79533566446,57892.027321017355,1070812.60251948,60368.43265797671,80338.1095937314,28,253.00000001314356,0,False,actual_late_remove,time_oriented_insert
20,59239.94041815407,76150.79533566446,57892.027321017355,1070812.60251948,60338.24053567589,83894.05921324952,32,273.00000003512355,0,False,related_remove,time_oriented_insert
21,59239.94041815407,76150.79533566446,57892.027321017355,1070812.60251948,59239.94041815407,76150.79533566446,24,221.53388710556715,0,True,time_penalty_remove,greedy_insert
22,59239.94041815407,76150.79533566446,57892.027321017355,1070812.60251948,59239.94041815407,76150.79533566446,24,221.53388710556715,0,True,time_penalty_remove,regret2_insert
23,58789.546597100154,74904.01176999132,57892.027321017355,1070812.60251948,58789.546597100154,74904.01176999132,23,221.53388710556715,0,True,midnight_route_remove,time_oriented_insert
24,59376.88945624212,75491.35462913329,57892.027321017355,1070812.60251948,59376.88945624212,75491.35462913329,23,221.53388710556715,0,True,related_remove,greedy_insert
25,58426.746263723864,73901.36120902206,57892.027321017355,1070812.60251948,58426.746263723864,73901.36120902206,22,221.53388710556715,0,True,related_remove,greedy_insert
26,58426.746263723864,73901.36120902206,57643.047225520975,79711.32772799346,57643.047225520975,79711.32772799346,32,253.00000001314356,0,False,related_remove,regret2_insert
27,58055.33600363738,74576.33451931548,57643.047225520975,79711.32772799346,58055.33600363738,74576.33451931548,24,221.53388710556715,0,True,late_suffix_remove,time_oriented_insert
28,58055.33600363738,74576.33451931548,57643.047225520975,79711.32772799346,58761.41369327346,77831.75874136813,27,253.00000001314356,0,False,random_remove,time_oriented_insert
29,58055.33600363738,74576.33451931548,57643.047225520975,79711.32772799346,58076.927006561666,78994.11722520938,30,253.00000001314356,0,False,midnight_route_remove,regret2_insert
30,58055.33600363738,74576.33451931548,57643.047225520975,79711.32772799346,58055.33600363738,74576.33451931548,24,221.53388710556715,0,True,time_penalty_remove,regret2_insert
31,58055.33600363738,74576.33451931548,57643.047225520975,79711.32772799346,58339.861996725274,74860.86051240338,24,221.53388710556715,0,False,related_remove,greedy_insert
32,58055.33600363738,74576.33451931548,57643.047225520975,79711.32772799346,58055.33600363738,74576.33451931548,24,221.53388710556715,0,True,time_penalty_remove,time_oriented_insert
33,58055.33600363738,74576.33451931548,57643.047225520975,79711.32772799346,58055.33600363738,74576.33451931548,24,221.53388710556715,0,True,time_penalty_remove,time_oriented_insert
34,58055.33600363738,74576.33451931548,57643.047225520975,79711.32772799346,57750.12608106442,75721.50204488642,25,273.1477717961757,0,False,late_suffix_remove,time_oriented_insert
35,58055.33600363738,74576.33451931548,57643.047225520975,79711.32772799346,58055.33600363738,74576.33451931548,24,221.53388710556715,0,True,time_penalty_remove,time_oriented_insert
36,58055.33600363738,74576.33451931548,57643.047225520975,79711.32772799346,58862.228504931176,76824.92280987257,25,273.1477717961757,0,False,related_remove,greedy_insert
37,57750.12608106442,75721.50204488642,57643.047225520975,79711.32772799346,57750.12608106442,75721.50204488642,25,273.1477717961757,0,True,late_suffix_remove,greedy_insert
38,57386.256352989585,76363.00527111116,57386.256352989585,76363.00527111116,57386.256352989585,76363.00527111116,27,253.00000001314356,0,True,midnight_route_remove,time_oriented_insert
