route_index,trip_id,physical_vehicle_id,vehicle_type,service_node_sequence,customer_sequence,depart_min,depart_time,return_min,return_time,total_weight_kg,total_volume_m3,total_distance_km,fixed_cost,energy_cost,carbon_cost,penalty_cost,total_cost
67,T0067,F1-006,F1,107,63,897.4225143388865,14:57,1075.9053507944664,17:56,2897.6633333333334,7.92595,94.3597395863948,0.0,221.82986788565574,48.25892743470399,0.0,270.08879532035974
68,T0068,F1-001,F1,108,63,904.5520011285585,15:05,1084.483763139397,18:04,2897.6633333333334,7.92595,94.3597395863948,0.0,221.98969575530117,48.29369787223244,0.0,270.2833936275336
69,T0069,F1-013,F1,109,63,900.4201238829876,15:00,1080.3518858938262,18:00,2897.6633333333334,7.92595,94.3597395863948,0.0,221.98969575530117,48.29369787223244,0.0,270.2833936275336
70,T0070,F1-021,F1,113,65,958.2518177683081,15:58,1125.4967971673464,18:45,2184.1955666666668,4.921436666666667,86.8745378454326,0.0,196.2327371745879,42.69029014840854,0.0,238.92302732299643
71,T0071,F1-011,F1,114,65,957.8228636951484,15:58,1125.0678430941866,18:45,2184.1955666666668,4.921436666666667,86.8745378454326,0.0,196.2327371745879,42.69029014840855,0.0,238.92302732299646
72,T0072,F1-012,F1,115,65,957.8228636951484,15:58,1125.0678430941866,18:45,2184.1955666666668,4.921436666666667,86.8745378454326,0.0,196.2327371745879,42.69029014840855,0.0,238.92302732299646
73,T0073,F1-018,F1,63,48,951.8220635852949,15:52,1093.1056984210186,18:13,2866.2425333333335,6.516393333333333,71.557344553077,0.0,168.04948616539127,36.559044260330296,0.0,204.60853042572157
74,T0074,F1-024,F1,64,48,966.0058215203305,16:06,1107.2894563560542,18:27,2866.2425333333335,6.516393333333333,71.557344553077,0.0,168.04948616539127,36.559044260330296,0.0,204.60853042572157
75,T0075,F1-014,F1,65,48,905.3581825821382,15:05,1046.6418174178618,17:27,2866.2425333333335,6.516393333333333,71.557344553077,0.0,168.0494861653913,36.559044260330296,0.0,204.6085304257216
76,T0076,F1-029,F1,140->27,84->24,834.2425182086854,13:54,1142.6148597429558,19:03,2867.4292000000005,7.324020000000001,180.1492462993389,400.0,439.28718110512375,95.56660876196946,0.0,934.8537898670932
77,T0077,F1-019,F1,28,25,921.8116010162423,15:22,1056.1883989837577,17:36,2528.1351,5.33839,67.482310800834,0.0,155.48031275050087,33.824629668080384,0.0,189.30494241858125
78,T0078,E1-009,E1,36,31,970.2048472612217,16:10,1168.5389159044917,19:29,2257.2069333333334,5.148423333333334,105.2171004995292,0.0,65.8751445709429,13.080634652150946,0.0,78.95577922309384
79,T0079,E1-010,E1,37,31,922.8481072465299,15:23,1121.1821758897997,18:41,2257.2069333333334,5.148423333333334,105.2171004995292,0.0,65.8751445709429,13.080634652150946,0.0,78.95577922309384
80,T0080,F1-030,F1,38,31,919.8329656783651,15:20,1118.167034321635,18:38,2257.2069333333334,5.148423333333334,105.2171004995292,400.0,238.6748093444462,51.92353227466465,0.0,690.5983416191109
81,T0081,F1-008,F1,54,43,989.8978002602796,16:30,1140.7064026079968,19:01,2530.79035,6.80844,77.177075385153,0.0,177.84414052503087,38.68986423734755,0.0,216.5340047623784
82,T0082,F1-009,F1,55,43,989.8978002602796,16:30,1140.7064026079968,19:01,2530.79035,6.80844,77.177075385153,0.0,177.84414052503087,38.68986423734755,0.0,216.5340047623784
83,T0083,F1-015,F1,56,44,988.9183965189048,16:29,1166.0841599338116,19:26,2276.15445,5.812015,92.727800414795,0.0,210.57498767277906,45.81043637866877,0.0,256.38542405144784
84,T0084,F1-017,F1,57,44,994.7815730567776,16:35,1171.9473364716844,19:32,2276.15445,5.812015,92.727800414795,0.0,210.57498767277906,45.81043637866877,0.0,256.38542405144784
85,T0085,F1-031,F1,137->31,81->27,927.7427831510364,15:28,1241.793227049851,20:42,2960.41435,7.467885,161.6897619003007,400.0,374.2645383964808,81.42097983472979,0.0,855.6855182312106
